SMILES,PubChem_IUPAC_Name,PubChem_Formula,PubChem_Mass,PubChem_Title,PubChem_Description,ChEMBL_ID,ChEMBL_Name,ChEMBL_Formula,ChEMBL_Weight,ChEMBL_Type,ChEMBL_Phase,ChEMBL_Mechanism,ChEMBL_Target,LD50_studies,LC50_studies,other_tox_studies
O1[C@H](O)[C@H](O)[C@@H](O)[C@H](O)C1,"(2S,3R,4S,5R)-oxane-2,3,4,5-tetrol",C5H10O5,150.05282342,Alpha-d-xylopyranose,,CHEMBL14343,,C5H10O5,150.13,Small molecule,,,,0.0,0.0,0.0
O=C(N(c1cc(c2n3ncc(c3ncc2)C#N)ccc1)CC)C,"N-[3-(3-cyanopyrazolo[1,5-a]pyrimidin-7-yl)phenyl]-N-ethylacetamide",C17H15N5O,305.12766012,Zaleplon,,CHEMBL1521,ZALEPLON,C17H15N5O,305.34,Small molecule,4.0,GABA A receptor alpha-1/beta-1/gamma-2 positive allosteric modulator,,0.0,0.0,0.0
O1[C@H]([C@H](NC(=O)C)[C@@H](N=C(N)N)C=C1C(=O)O)[C@H](O)[C@H](O)CO,"(2R,3R,4S)-3-acetamido-4-(diaminomethylideneamino)-2-[(1R,2R)-1,2,3-trihydroxypropyl]-3,4-dihydro-2H-pyran-6-carboxylic acid",C12H20N4O7,332.13319899,Zanamivir,,CHEMBL300502,,C12H20N4O7,332.31,Small molecule,,,,0.0,0.0,0.0
S(CC[C@@H]1NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H]2NC(=O)[C@@H](NC(=O)[C@H](NC(=O)CNC(=O)[C@@H](NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](N)CSSC[C@@H]3NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC1=O)Cc1ccc(O)cc1)CC(=O)O)CSSC[C@H](NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)CNC(=O)[C@@H](NC3=O)[C@H](O)C)CO)CSSC2)CCCNC(=N)N)CO)CCCCN)C(=O)N)CCCCN)CCCCN)C)CCCCN)CO)CCCNC(=N)N)CC(C)C)C,,,,,,CHEMBL4594214,ZICONOTIDE,C102H172N36O32S7,2639.19,Protein,4.0,Voltage-gated N-type calcium channel alpha-1B subunit blocker,,,,
s1c([C@H](N(O)C(=O)N)C)cc2c1cccc2,1-[(1R)-1-(1-benzothiophen-2-yl)ethyl]-1-hydroxyurea,C11H12N2O2S,236.06194880,"Zileuton, (R)-",,CHEMBL93,ZILEUTON,C11H12N2O2S,236.30,Small molecule,4.0,Arachidonate 5-lipoxygenase inhibitor,,0.0,0.0,0.0
OCC(N)(CO)CO,"2-amino-2-(hydroxymethyl)propane-1,3-diol",C4H11NO3,121.07389321,Tromethamine,,CHEMBL1200391,TROMETHAMINE,C4H11NO3,121.14,Small molecule,4.0,Unknown,,0.0,0.0,0.0
O=C(N(Cc1ccncc1)CC)[C@@H](c1ccccc1)CO,(2S)-N-ethyl-3-hydroxy-2-phenyl-N-(pyridin-4-ylmethyl)propanamide,C17H20N2O2,284.152477885,"Tropicamide, (S)-",,CHEMBL1200604,TROPICAMIDE,C17H20N2O2,284.36,Small molecule,4.0,Muscarinic acetylcholine receptor M3 antagonist,,,,
O([C@H]1C[C@@H]2N([C@@H](CC2)C1)C)C(=O)c1c2c([nH]c1)cccc2,"[(1R,5S)-8-methyl-8-azabicyclo[3.2.1]octan-3-yl] 1H-indole-3-carboxylate",C17H20N2O2,284.152477885,Tropisetron,,CHEMBL8197,,C17H20N2O2,284.36,Small molecule,,,,0.0,0.0,0.0
O([C@H]1C[C@@H]2[N+]3([C@@H](CC2)C1)CCCC3)C(=O)[C@](O)(c1ccccc1)c1ccccc1,"[(1S,5R)-spiro[8-azoniabicyclo[3.2.1]octane-8,1'-azolidin-1-ium]-3-yl] 2-hydroxy-2,2-diphenylacetate",C25H30NO3+,392.22256882,Trospium,,CHEMBL1201344,,C25H30NO3+,392.52,Small molecule,,,,0.0,0.0,0.0
Fc1c(N2C[C@H]3[C@H]([C@H]3N)C2)nc2n(cc(c(=O)c2c1)C(=O)O)c1c(F)cc(F)cc1,"7-[(1S,5R)-6-amino-3-azabicyclo[3.1.0]hexan-3-yl]-1-(2,4-difluorophenyl)-6-fluoro-4-oxo-1,8-naphthyridine-3-carboxylic acid",C20H15F3N4O3,416.10962484,Trovafloxacin,,CHEMBL428,TROVAFLOXACIN,C20H15F3N4O3,416.36,Small molecule,4.0,,,0.0,0.0,0.0
S(=O)(=O)(O)C1=Cc2c(c(N)cc(S(=O)(=O)O)c2)C(=O)/C/1=N/Nc1c(cc(c2cc(c(N/N=C/3\C(=Cc4c(c(N)cc(S(=O)(=O)O)c4)C3=O)S(=O)(=O)O)cc2)C)cc1)C,,,,,,,,,,,,,,,,
O1c2c3[C@H]([N+](CCc3cc(OC)c2O)(C)C)Cc2cc(Oc3cc4[C@@H](N(CCc4cc3OC)C)Cc3ccc1cc3)c(O)cc2,"(1S,16R)-10,25-dimethoxy-15,15,30-trimethyl-7,23-dioxa-30-aza-15-azoniaheptacyclo[22.6.2.23,6.18,12.118,22.027,31.016,34]hexatriaconta-3(36),4,6(35),8(34),9,11,18(33),19,21,24,26,31-dodecaene-9,21-diol",C37H41N2O6+,609.29646203,Tubocurarine,,CHEMBL292280,,C37H42Cl2N2O6,681.66,Small molecule,,,,0.0,0.0,0.0
Ic1c(C[C@@H](CC)C(=O)O)c(I)cc(I)c1NC(=O)CCC,"(2R)-2-[[3-(butanoylamino)-2,4,6-triiodophenyl]methyl]butanoic acid",C15H18I3NO3,640.8421,"(2R)-2-[[3-(butanoylamino)-2,4,6-triiodophenyl]methyl]butanoic acid",,CHEMBL1200899,TYROPANOATE SODIUM,C15H17I3NNaO3,663.01,Small molecule,4.0,,,,,
O[C@H]1[C@@H]([C@H]([C@@H](O)C1)C/C=C/CCCC(=O)O)CCC(=O)CCCCCCC,,,,,,CHEMBL1201407,UNOPROSTONE,C22H38O5,382.54,Small molecule,2.0,,,,,
S1SC[C@H](N)C(=O)N[C@@H](C(=O)N[C@@H]([C@@H](CC)C)C(=O)N[C@@H](C(=O)N[C@@H](C(=O)N[C@@H](C(=O)N2[C@@H](CCC2)C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N)C1)CC(=O)N)[C@H](O)C)Cc1ccc(O)cc1,,,,,,CHEMBL1790329,,C42H65N11O12S2,980.18,Protein,,,,,,
Clc1c(CCN2CCN(CC2)c2nsc3c2cccc3)cc2c(NC(=O)C2)c1,"5-[2-[4-(1,2-benzothiazol-3-yl)piperazin-1-yl]ethyl]-6-chloro-1,3-dihydroindol-2-one",C21H21ClN4OS,412.1124602,Ziprasidone,,CHEMBL708,ZIPRASIDONE,C21H21ClN4OS,412.95,Small molecule,4.0,,,0.0,0.0,0.0
S([C@H]1C[C@H](N(C1)C(=O)[C@@H](CSC(=O)c1ccccc1)C)C(=O)O)c1ccccc1,"(2S,4S)-1-[(2S)-3-benzoylsulfanyl-2-methylpropanoyl]-4-phenylsulfanylpyrrolidine-2-carboxylic acid",C22H23NO4S2,429.10685056,Zofenopril,,CHEMBL331378,ZOFENOPRIL,C22H23NO4S2,429.56,Small molecule,2.0,,,0.0,0.0,0.0
O1C[C@@H](NC1=O)Cc1cc2c(CCN(C)C)c[nH]c2cc1,"(4S)-4-[[3-[2-(dimethylamino)ethyl]-1H-indol-5-yl]methyl]-1,3-oxazolidin-2-one",C16H21N3O2,287.16337692,Zolmitriptan,,CHEMBL1185,ZOLMITRIPTAN,C16H21N3O2,287.36,Small molecule,4.0,Serotonin 1b (5-HT1b) receptor agonist,,0.0,0.0,0.0
O=C(N(C)C)Cc1n2c(nc1c1ccc(cc1)C)ccc(c2)C,"N,N-dimethyl-2-[6-methyl-2-(4-methylphenyl)imidazo[1,2-a]pyridin-3-yl]acetamide",C19H21N3O,307.168462302,Zolpidem,,CHEMBL911,ZOLPIDEM,C19H21N3O,307.40,Small molecule,4.0,,,0.0,0.0,0.0
S(=O)(=O)(N)Cc1noc2c1cccc2,"1,2-benzoxazol-3-ylmethanesulfonamide",C8H8N2O3S,212.02556330,Zonisamide,,CHEMBL750,ZONISAMIDE,C8H8N2O3S,212.23,Small molecule,4.0,Sodium channel alpha subunit blocker,,0.0,0.0,0.0
Clc1ccc(N2[C@H](OC(=O)N3CCN(CC3)C)c3nccnc3C2=O)nc1,"[(7R)-6-(5-chloropyridin-2-yl)-5-oxo-7H-pyrrolo[3,4-b]pyrazin-7-yl] 4-methylpiperazine-1-carboxylate",C17H17ClN6O3,388.1050661,(R)-Zopiclone,,CHEMBL135400,ZOPICLONE,C17H17ClN6O3,388.82,Small molecule,4.0,GABA-A receptor; agonist GABA site positive allosteric modulator,,0.0,0.0,0.0
N1=CN(c2nc(nc(c21)NC1CC1)N)[C@@H]1C[C@@H](C=C1)CO,"[(1S,4R)-4-[2-amino-6-(cyclopropylamino)purin-9-yl]cyclopent-2-en-1-yl]methanol",C14H18N6O,286.15420922,Abacavir,,CHEMBL300576,,C14H18N6O,286.34,Small molecule,,,,0.0,0.0,0.0
S(=O)(=O)(CCCNC(=O)C)O,3-acetamidopropane-1-sulfonic acid,C5H11NO4S,181.04087901,Acamprosate,,CHEMBL1201293,ACAMPROSATE,C5H11NO4S,181.21,Small molecule,4.0,,,0.0,0.0,0.0
Oc1ccc(cc1)NC(=O)C,N-(4-hydroxyphenyl)acetamide,C8H9NO2,151.063328530,Acetaminophen,,CHEMBL112,ACETAMINOPHEN,C8H9NO2,151.16,Small molecule,4.0,Cyclooxygenase inhibitor,,0.0,0.0,0.0
O=C([C@@H](NC(=O)C)CS)O,(2R)-2-acetamido-3-sulfanylpropanoic acid,C5H9NO3S,163.03031432,Acetylcysteine,,CHEMBL600,ACETYLCYSTEINE,C5H9NO3S,163.20,Small molecule,4.0,Glutathione precursor,,0.0,0.0,0.0
N(CCC=C1c2c(cccc2)CCc2ccccc21)(C)C,"N,N-dimethyl-3-(2-tricyclo[9.4.0.03,8]pentadeca-1(15),3,5,7,11,13-hexaenylidene)propan-1-amine",C20H23N,277.183049738,Amitriptyline,,CHEMBL629,AMITRIPTYLINE,C20H23N,277.41,Small molecule,4.0,,,0.0,0.0,0.0
N1C(=C(C(c2ccccc2Cl)C(=C1COCCN)C(=O)OCC)C(=O)OC)C,"3-O-ethyl 5-O-methyl 2-(2-aminoethoxymethyl)-4-(2-chlorophenyl)-6-methyl-1,4-dihydropyridine-3,5-dicarboxylate",C20H25ClN2O5,408.1451996,Amlodipine,,CHEMBL1491,AMLODIPINE,C20H25ClN2O5,408.88,Small molecule,4.0,,,0.0,0.0,0.0
N([C@@H]1C(=O)N2C1SC([C@H]2C(=O)O)(C)C)C(=O)[C@@H](c1ccc(cc1)O)N,,,,,,CHEMBL1082,AMOXICILLIN,C16H19N3O5S,365.41,Small molecule,4.0,Bacterial penicillin-binding protein inhibitor,,,,
N[C@H](c1ccccc1)C(=O)N[C@H]1C2N(C1=O)[C@@H](C(S2)(C)C)C(=O)O,,,,,,CHEMBL174,AMPICILLIN,C16H19N3O4S,349.41,Small molecule,4.0,Bacterial penicillin-binding protein inhibitor,,,,
O1C(=O)[C@@H](C2CC[C@@H](C3[C@@]24C1O[C@](CC3)(OO4)C)C)C,,,,,,CHEMBL77,ARTEMISIN,C15H22O5,282.34,Small molecule,3.0,,,,,
OC(=O)CCC(=O)O[C@@H]1[C@H](C2CC[C@@H](C3[C@@]24C(O1)O[C@@](CC3)(OO4)C)C)C,,,,,,CHEMBL288860,,C19H28O8,384.43,Small molecule,,,,,,
O=C(c1c(cccc1)OC(=O)C)O,2-acetyloxybenzoic acid,C9H8O4,180.04225873,Aspirin,,CHEMBL25,ASPIRIN,C9H8O4,180.16,Small molecule,4.0,Cyclooxygenase inhibitor,,0.0,0.0,0.0
O(c1ccc(cc1)CC(=O)N)CC(CNC(C)C)O,2-[4-[2-hydroxy-3-(propan-2-ylamino)propoxy]phenyl]acetamide,C14H22N2O3,266.16304257,Atenolol,,CHEMBL24,ATENOLOL,C14H22N2O3,266.34,Small molecule,4.0,Beta-1 adrenergic receptor antagonist,,0.0,0.0,0.0
O(c1c(cccc1)C)[C@@H](c1ccccc1)CCNC,(3R)-N-methyl-3-(2-methylphenoxy)-3-phenylpropan-1-amine,C17H21NO,255.162314293,Atomoxetine,,CHEMBL641,ATOMOXETINE,C17H21NO,255.36,Small molecule,4.0,,,0.0,0.0,0.0
N1(C(=C(C(=C1c1ccc(cc1)F)c1ccccc1)C(=O)Nc1ccccc1)C(C)C)CC[C@H](C[C@H](CC(=O)O)O)O,"(3R,5R)-7-[2-(4-fluorophenyl)-3-phenyl-4-(phenylcarbamoyl)-5-propan-2-ylpyrrol-1-yl]-3,5-dihydroxyheptanoic acid",C33H35FN2O5,558.25300038,Atorvastatin,,CHEMBL393220,ATORVASTATIN CALCIUM,C66H68CaF2N4O10,1155.36,Small molecule,4.0,HMG-CoA reductase inhibitor,,0.0,0.0,0.0
O(c1c(c(c(c(c1)C)C=CC(=CC=CC(=CC(=O)O)C)C)C)C)C,"9-(4-methoxy-2,3,6-trimethylphenyl)-3,7-dimethylnona-2,4,6,8-tetraenoic acid",C21H26O3,326.18819469,"9-(4-Methoxy-2,3,6-trimethylphenyl)-3,7-dimethyl-2,4,6,8-nonatetraenoic acid",,CHEMBL1131,ACITRETIN,C21H26O3,326.44,Small molecule,4.0,Retinoid receptor agonist,,0.0,0.0,0.0
N1(c2c(cc(c(n2)N2CC3[C@@H](C3C2)NC(=O)[C@@H](NC(=O)[C@H](C)N)C)F)C(=O)C(=C1)C(=O)O)c1ccc(cc1F)F,"7-[6-[[(2S)-2-[[(2S)-2-aminopropanoyl]amino]propanoyl]amino]-3-azabicyclo[3.1.0]hexan-3-yl]-1-(2,4-difluorophenyl)-6-fluoro-4-oxo-1,8-naphthyridine-3-carboxylic acid",C26H25F3N6O5,558.18385241,"7-[6-[[(2S)-2-[[(2S)-2-aminopropanoyl]amino]propanoyl]amino]-3-azabicyclo[3.1.0]hexan-3-yl]-1-(2,4-difluorophenyl)-6-fluoro-4-oxo-1,8-naphthyridine-3-carboxylic acid",,CHEMBL1200498,ALATROFLOXACIN MESYLATE,C27H29F3N6O8S,654.62,Small molecule,4.0,Topoisomerase IV inhibitor,,,,
N1c2c(cc(cc2)SCCC)N=C1NC(=O)OC,methyl N-(6-propylsulfanyl-1H-benzimidazol-2-yl)carbamate,C12H15N3O2S,265.08849790,Albendazole,,CHEMBL1483,ALBENDAZOLE,C12H15N3O2S,265.34,Small molecule,4.0,Tubulin inhibitor,,0.0,0.0,0.0
N1=NN(C(=O)N1CCN1CCC(CC1)(COC)N(c1ccccc1)C(=O)CC)CC,N-[1-[2-(4-ethyl-5-oxotetrazol-1-yl)ethyl]-4-(methoxymethyl)piperidin-4-yl]-N-phenylpropanamide,C21H32N6O3,416.25358890,Alfentanil,,CHEMBL634,ALFENTANIL,C21H32N6O3,416.53,Small molecule,4.0,,,0.0,0.0,0.0
S1c2ccccc2N(c2c1cccc2)CC(C)CN(C)C,"N,N,2-trimethyl-3-phenothiazin-10-ylpropan-1-amine",C18H22N2S,298.15036988,Trimeprazine,,CHEMBL829,METHYLPROMAZINE,C18H22N2S,298.45,Small molecule,4.0,,,0.0,0.0,0.0
N1=CNC(=O)C2=C1NN=C2,"1,5-dihydropyrazolo[3,4-d]pyrimidin-4-one",C5H4N4O,136.03851076,Allopurinol,,CHEMBL1467,ALLOPURINOL,C5H4N4O,136.11,Small molecule,4.0,Xanthine dehydrogenase inhibitor,,0.0,0.0,0.0
NC(Cc1ccccc1)C,1-phenylpropan-2-amine,C9H13N,135.104799419,Amphetamine,,CHEMBL405,AMPHETAMINE,C9H13N,135.21,Small molecule,4.0,Dopamine transporter releasing agent,,0.0,0.0,0.0
n1c(c(nc(c1N)C(=O)NC(=N)N)Cl)N,"3,5-diamino-6-chloro-N-(diaminomethylidene)pyrazine-2-carboxamide",C6H8ClN7O,229.0478856,Amiloride,,CHEMBL945,AMILORIDE,C6H8ClN7O,229.63,Small molecule,4.0,,,0.0,0.0,0.0
OC(=O)CCCCCN,6-aminohexanoic acid,C6H13NO2,131.094628657,Aminocaproic acid,,CHEMBL1046,AMINOCAPROIC ACID,C6H13NO2,131.18,Small molecule,4.0,Plasminogen inhibitor,,0.0,0.0,0.0
N1C(=O)CCC(C1=O)(c1ccc(cc1)N)CC,"3-(4-aminophenyl)-3-ethylpiperidine-2,6-dione",C13H16N2O2,232.121177757,Aminoglutethimide,,CHEMBL488,AMINOGLUTETHIMIDE,C13H16N2O2,232.28,Small molecule,4.0,Cytochrome P450 19A1 inhibitor,,0.0,0.0,0.0
OC(=O)CCCCCCCC(=O)O,nonanedioic acid,C9H16O4,188.10485899,Azelaic Acid,,CHEMBL1238,AZELAIC ACID,C9H16O4,188.22,Small molecule,4.0,Unknown,,0.0,0.0,0.0
N1=C(c2ccccc2C(=O)N1C1CCCN(CC1)C)Cc1ccc(cc1)Cl,4-[(4-chlorophenyl)methyl]-2-(1-methylazepan-4-yl)phthalazin-1-one,C22H24ClN3O,381.1607901,Azelastine,,CHEMBL639,AZELASTINE,C22H24ClN3O,381.91,Small molecule,4.0,,,0.0,0.0,0.0
O([C@@H]1C([C@H](O[C@H]2C[C@]([C@@H](O)[C@@H](O2)C)(OC)C)[C@H](C(=O)O[C@@H]([C@@](C)(O)[C@H]([C@H](N(C[C@@H](C[C@]1(C)O)C)C)C)O)CC)C)C)[C@H]1[C@@H]([C@H](C[C@H](O1)C)N(C)C)O,,,,,,CHEMBL529,AZITHROMYCIN,C38H72N2O12,749.00,Small molecule,4.0,Bacterial 70S ribosome inhibitor,,,,
OCc1ccccc1,phenylmethanol,C7H8O,108.057514874,Benzyl Alcohol,,CHEMBL720,BENZYL ALCOHOL,C7H8O,108.14,Small molecule,4.0,Unknown,,0.0,0.0,0.0
O(c1c(ccc(c1)C(CNC(C)(C)C)O)OC(=O)c1ccc(cc1)C)C(=O)c1ccc(cc1)C,[4-[2-(tert-butylamino)-1-hydroxyethyl]-2-(4-methylbenzoyl)oxyphenyl] 4-methylbenzoate,C28H31NO5,461.22022309,Bitolterol,,CHEMBL1200405,BITOLTEROL MESYLATE,C29H35NO8S,557.67,Small molecule,4.0,Beta-2 adrenergic receptor agonist,,0.0,0.0,0.0
N([C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(C)C)B(O)O)C(=O)c1nccnc1,[(1R)-3-methyl-1-[[(2S)-3-phenyl-2-(pyrazine-2-carbonylamino)propanoyl]amino]butyl]boronic acid,C19H25BN4O4,384.1968855,Bortezomib,,CHEMBL325041,BORTEZOMIB,C19H25BN4O4,384.25,Small molecule,4.0,26S proteosome inhibitor,,0.0,0.0,0.0
O1[C@]2([C@@]3(C(C4C([C@@]5(C(=CC(=O)C=C5)CC4)C)[C@H](C3)O)C[C@H]2OC1CCC)C)C(=O)CO,"(4R,8S,9S,11S,13R)-11-hydroxy-8-(2-hydroxyacetyl)-9,13-dimethyl-6-propyl-5,7-dioxapentacyclo[10.8.0.02,9.04,8.013,18]icosa-14,17-dien-16-one",C25H34O6,430.23553880,"(4R,8S,9S,11S,13R)-11-hydroxy-8-(2-hydroxyacetyl)-9,13-dimethyl-6-propyl-5,7-dioxapentacyclo[10.8.0.02,9.04,8.013,18]icosa-14,17-dien-16-one",,CHEMBL1370,BUDESONIDE,C25H34O6,430.54,Small molecule,4.0,Glucocorticoid receptor agonist,,,,
Oc1ccc2c(c1)[C@]13[C@@]([C@@H](C2)N(CC3)CC2CCC2)(CCCC1)O,"(1S,9R,10R)-17-(cyclobutylmethyl)-17-azatetracyclo[7.5.3.01,10.02,7]heptadeca-2(7),3,5-triene-4,10-diol",C21H29NO2,327.219829168,"(1S,9R,10R)-17-(cyclobutylmethyl)-17-azatetracyclo[7.5.3.01,10.02,7]heptadeca-2(7),3,5-triene-4,10-diol",,CHEMBL33986,BUTORPHANOL,C21H29NO2,327.47,Small molecule,4.0,,,,,
Nc1ccc(cc1)C(=O)OCCCC,butyl 4-aminobenzoate,C11H15NO2,193.110278721,Butyl 4-aminobenzoate,,CHEMBL127516,BUTAMBEN,C11H15NO2,193.25,Small molecule,4.0,Transient receptor potential cation channel subfamily V member 4 inhibitor,,0.0,0.0,0.0
O[C@@H](C1CC1)C=C[C@H](C1[C@@]2(C(C(=CC=C3C(=C)[C@H](C[C@@H](C3)O)O)CCC2)CC1)C)C,,,,,,CHEMBL1200666,CALCIPOTRIENE,C27H40O3,412.61,Small molecule,4.0,Vitamin D receptor agonist,,,,
NC(=O)[C@]([C@H]1CN(CCc2cc3c(cc2)OCC3)CC1)(c1ccccc1)c1ccccc1,"2-[(3S)-1-[2-(2,3-dihydro-1-benzofuran-5-yl)ethyl]pyrrolidin-3-yl]-2,2-diphenylacetamide",C28H30N2O2,426.230728204,Darifenacin,,CHEMBL1346,DARIFENACIN,C28H30N2O2,426.56,Small molecule,4.0,,,0.0,0.0,0.0
O1C2OC[C@H](C2CC1)OC(=O)N[C@@H]([C@H](O)CN(CC(C)C)S(=O)(=O)c1ccc(cc1)N)Cc1ccccc1,,,,,,CHEMBL1323,DARUNAVIR,C27H37N3O7S,547.67,Small molecule,4.0,Human immunodeficiency virus type 1 protease inhibitor,,,,
O=C1[C@@]2(C(C3C([C@@]4(C(=CC3)C[C@@H](O)CC4)C)CC2)CC1)C,"(3S,10R,13S)-3-hydroxy-10,13-dimethyl-1,2,3,4,7,8,9,11,12,14,15,16-dodecahydrocyclopenta[a]phenanthren-17-one",C19H28O2,288.208930132,"(3S,10R,13S)-3-hydroxy-10,13-dimethyl-1,2,3,4,7,8,9,11,12,14,15,16-dodecahydrocyclopenta[a]phenanthren-17-one",,CHEMBL31399,,C19H28O2,288.43,Small molecule,,,,0.0,0.0,0.0
N(C(=O)[C@H](C(C)(C)CO)O)CCCO,"(2S)-2,4-dihydroxy-N-(3-hydroxypropyl)-3,3-dimethylbutanamide",C9H19NO4,205.13140809,"Panthenol, (S)-",,CHEMBL1200979,DEXPANTHENOL,C9H19NO4,205.25,Small molecule,4.0,,,0.0,0.0,0.0
S(=O)(=O)(c1cc(c(c(c1)S(=O)(=O)N)Cl)Cl)N,"4,5-dichlorobenzene-1,3-disulfonamide",C6H6Cl2N2O4S2,303.9146044,Dichlorphenamide,,CHEMBL17,DICHLORPHENAMIDE,C6H6Cl2N2O4S2,305.16,Small molecule,4.0,Carbonic anhydrase I inhibitor,,0.0,0.0,0.0
N12C([C@@H](C2=O)NC(=O)C2=C(ON=C2c2c(cccc2Cl)Cl)C)SC([C@H]1C(=O)O)(C)C,,,,,,CHEMBL26570,,C19H16Cl2N3NaO5S,492.32,Small molecule,,,,,,
N1(C2=C(C(=O)NC=N2)N=C1)[C@@H]1O[C@H](CO)CC1,"9-[(2R,5S)-5-(hydroxymethyl)oxolan-2-yl]-1H-purin-6-one",C10H12N4O3,236.09094026,Didanosine,,CHEMBL39066,,C10H12N4O3,236.23,Small molecule,,,,0.0,0.0,0.0
O1C(O[C@H]2[C@H](CC(O[C@@H]3CC4CCC5[C@@]6([C@]([C@@H](C7=CC(=O)OC7)CC6)(CCC5[C@]4(CC3)C)C)O)O[C@H]2C)O)C[C@@H]([C@@H]([C@H]1C)OC1O[C@H](C)[C@@H]([C@@H](C1)O)O)O,,,,,,CHEMBL267817,,C41H64O13,764.95,Small molecule,,,,,,
N12[C@@](C3N(CCC3)C(=O)[C@@H]1Cc1ccccc1)(O[C@](C2=O)(NC(=O)[C@@H]1CC2c3c4c(ccc3)NC=C4CC2N(C1)C)C)O,,,,,,CHEMBL1732,DIHYDROERGOTAMINE,C33H37N5O5,583.69,Small molecule,4.0,,,,,
N1(c2c(cccc2)S[C@@H](c2ccc(cc2)OC)[C@@H](C1=O)OC(=O)C)CCN(C)C,"[(2S,3R)-5-[2-(dimethylamino)ethyl]-2-(4-methoxyphenyl)-4-oxo-2,3-dihydro-1,5-benzothiazepin-3-yl] acetate",C22H26N2O4S,414.16132849,"[(2~{S},3~{R})-5-[2-(dimethylamino)ethyl]-2-(4-methoxyphenyl)-4-oxidanylidene-2,3-dihydro-1,5-benzothiazepin-3-yl] ethanoate",,CHEMBL23,DILTIAZEM,C22H26N2O4S,414.53,Small molecule,4.0,,,,,
n1c(nc2c(c1N)N=CN2C1CC(C(O1)CO)O)Cl,5-(6-amino-2-chloropurin-9-yl)-2-(hydroxymethyl)oxolan-3-ol,C10H12ClN5O3,285.0628670,5-(6-Amino-2-chloropurin-9-yl)-2-(hydroxymethyl)oxolan-3-ol,,CHEMBL17639,,C10H12ClN5O3,285.69,Small molecule,,,,0.0,0.0,0.0
O([C@H]1[C@](C[C@H](C(=O)[C@@H]([C@H]([C@](C)(O)[C@@H](OC(=O)[C@H]([C@@H]([C@@H]1C)OC1CC(C(O)C(O1)C)(OC)C)C)CC)O)C)C)(OC)C)C1C(C(CC(O1)C)N(C)C)O,,,,,,CHEMBL1741,CLARITHROMYCIN,C38H69NO13,747.96,Small molecule,4.0,Bacterial 70S ribosome inhibitor,,,,
OC(c1ccccc1)(c1ccccc1)C(=O)OC1C[N+]2(CCC1CC2)C,"(1-methyl-1-azoniabicyclo[2.2.2]octan-3-yl) 2-hydroxy-2,2-diphenylacetate",C22H26NO3+,352.19126869,Clidinium,,CHEMBL620,CLIDINIUM,C22H26NO3+,352.45,Small molecule,4.0,,,0.0,0.0,0.0
O1[C@H]([C@H](NC(=O)[C@@H]2C[C@@H](CCC)CN2C)C(C)Cl)[C@H]([C@H](O)[C@@H]([C@@H]1SC)O)O,,,,,,CHEMBL10766,,C18H33ClN2O5S,424.99,Small molecule,,,,,,
OC(c1ccccc1)(c1ccccc1Cl)CCN(C)C,1-(2-chlorophenyl)-3-(dimethylamino)-1-phenylpropan-1-ol,C17H20ClNO,289.1233420,Clofedanol,,CHEMBL1200972,CHLOPHEDIANOL HYDROCHLORIDE,C17H21Cl2NO,326.27,Small molecule,4.0,Unknown,,0.0,0.0,0.0
N1=C(c2c(ccc(c2)N(=O)=O)NC(=O)C1)c1ccccc1Cl,"5-(2-chlorophenyl)-7-nitro-1,3-dihydro-1,4-benzodiazepin-2-one",C15H10ClN3O3,315.0410689,Clonazepam,,CHEMBL452,CLONAZEPAM,C15H10ClN3O3,315.72,Small molecule,4.0,GABA-A receptor; anion channel positive allosteric modulator,,0.0,0.0,0.0
N1([C@@H](c2ccccc2Cl)C(=O)OC)CC2=C(CC1)SC=C2,"methyl (2S)-2-(2-chlorophenyl)-2-(6,7-dihydro-4H-thieno[3,2-c]pyridin-5-yl)acetate",C16H16ClNO2S,321.0590276,Clopidogrel,,CHEMBL1771,CLOPIDOGREL,C16H16ClNO2S,321.83,Small molecule,4.0,,,0.0,0.0,0.0
N1=C(c2c(ccc(c2)Cl)NC(=O)C1C(=O)O)c1ccccc1,"7-chloro-2-oxo-5-phenyl-1,3-dihydro-1,4-benzodiazepine-3-carboxylic acid",C16H11ClN2O3,314.0458199,Clorazepic Acid,,CHEMBL399490,,C16H11ClN2O3,314.73,Small molecule,,,,0.0,0.0,0.0
O(C1CC2CCC(C1C(=O)OC)N2C)C(=O)c1ccccc1,methyl 3-benzoyloxy-8-methyl-8-azabicyclo[3.2.1]octane-2-carboxylate,C17H21NO4,303.14705815,Methyl 3-(benzoyloxy)-8-methyl-8-azabicyclo[3.2.1]octane-2-carboxylate,,CHEMBL19151,,C17H21NO4,303.36,Small molecule,,,,0.0,0.0,0.0
